target,image_path
0,D:\mlproject\milk10k\images\ISIC_5386166.jpg
1,D:\mlproject\milk10k\images\ISIC_5386998.jpg
1,D:\mlproject\milk10k\images\ISIC_5387219.jpg
1,D:\mlproject\milk10k\images\ISIC_5387790.jpg
0,D:\mlproject\milk10k\images\ISIC_5390171.jpg
0,D:\mlproject\milk10k\images\ISIC_5392764.jpg
1,D:\mlproject\milk10k\images\ISIC_5395930.jpg
0,D:\mlproject\milk10k\images\ISIC_5395949.jpg
1,D:\mlproject\milk10k\images\ISIC_5398396.jpg
0,D:\mlproject\milk10k\images\ISIC_5398617.jpg
1,D:\mlproject\milk10k\images\ISIC_5398729.jpg
1,D:\mlproject\milk10k\images\ISIC_5399025.jpg
1,D:\mlproject\milk10k\images\ISIC_5399116.jpg
1,D:\mlproject\milk10k\images\ISIC_5399167.jpg
1,D:\mlproject\milk10k\images\ISIC_5399582.jpg
0,D:\mlproject\milk10k\images\ISIC_5400013.jpg
0,D:\mlproject\milk10k\images\ISIC_5402488.jpg
0,D:\mlproject\milk10k\images\ISIC_5402789.jpg
1,D:\mlproject\milk10k\images\ISIC_5403535.jpg
0,D:\mlproject\milk10k\images\ISIC_5403927.jpg
1,D:\mlproject\milk10k\images\ISIC_5405039.jpg
0,D:\mlproject\milk10k\images\ISIC_5406249.jpg
1,D:\mlproject\milk10k\images\ISIC_5406917.jpg
0,D:\mlproject\milk10k\images\ISIC_5407200.jpg
1,D:\mlproject\milk10k\images\ISIC_5408628.jpg
0,D:\mlproject\milk10k\images\ISIC_5409072.jpg
0,D:\mlproject\milk10k\images\ISIC_5409281.jpg
0,D:\mlproject\milk10k\images\ISIC_5409428.jpg
1,D:\mlproject\milk10k\images\ISIC_5410210.jpg
1,D:\mlproject\milk10k\images\ISIC_5412380.jpg
0,D:\mlproject\milk10k\images\ISIC_5412550.jpg
1,D:\mlproject\milk10k\images\ISIC_5413870.jpg
0,D:\mlproject\milk10k\images\ISIC_5415740.jpg
1,D:\mlproject\milk10k\images\ISIC_5416645.jpg
0,D:\mlproject\milk10k\images\ISIC_5416823.jpg
1,D:\mlproject\milk10k\images\ISIC_5418047.jpg
1,D:\mlproject\milk10k\images\ISIC_5419605.jpg
1,D:\mlproject\milk10k\images\ISIC_5420310.jpg
1,D:\mlproject\milk10k\images\ISIC_5420985.jpg
1,D:\mlproject\milk10k\images\ISIC_5423101.jpg
1,D:\mlproject\milk10k\images\ISIC_5424675.jpg
1,D:\mlproject\milk10k\images\ISIC_5425472.jpg
0,D:\mlproject\milk10k\images\ISIC_5425962.jpg
1,D:\mlproject\milk10k\images\ISIC_5426572.jpg
1,D:\mlproject\milk10k\images\ISIC_5427398.jpg
0,D:\mlproject\milk10k\images\ISIC_5428941.jpg
1,D:\mlproject\milk10k\images\ISIC_5430362.jpg
1,D:\mlproject\milk10k\images\ISIC_5431278.jpg
0,D:\mlproject\milk10k\images\ISIC_5432141.jpg
1,D:\mlproject\milk10k\images\ISIC_5433214.jpg
0,D:\mlproject\milk10k\images\ISIC_5433476.jpg
1,D:\mlproject\milk10k\images\ISIC_5433961.jpg
1,D:\mlproject\milk10k\images\ISIC_5434141.jpg
1,D:\mlproject\milk10k\images\ISIC_5435068.jpg
1,D:\mlproject\milk10k\images\ISIC_5435390.jpg
1,D:\mlproject\milk10k\images\ISIC_5436116.jpg
1,D:\mlproject\milk10k\images\ISIC_5436595.jpg
1,D:\mlproject\milk10k\images\ISIC_5437238.jpg
0,D:\mlproject\milk10k\images\ISIC_5438818.jpg
1,D:\mlproject\milk10k\images\ISIC_5439956.jpg
1,D:\mlproject\milk10k\images\ISIC_5440216.jpg
1,D:\mlproject\milk10k\images\ISIC_5440611.jpg
1,D:\mlproject\milk10k\images\ISIC_5441520.jpg
1,D:\mlproject\milk10k\images\ISIC_5441652.jpg
1,D:\mlproject\milk10k\images\ISIC_5442946.jpg
1,D:\mlproject\milk10k\images\ISIC_5442968.jpg
0,D:\mlproject\milk10k\images\ISIC_5443014.jpg
1,D:\mlproject\milk10k\images\ISIC_5443280.jpg
0,D:\mlproject\milk10k\images\ISIC_5444755.jpg
1,D:\mlproject\milk10k\images\ISIC_5446350.jpg
1,D:\mlproject\milk10k\images\ISIC_5447057.jpg
1,D:\mlproject\milk10k\images\ISIC_5449503.jpg
1,D:\mlproject\milk10k\images\ISIC_5449756.jpg
1,D:\mlproject\milk10k\images\ISIC_5450702.jpg
1,D:\mlproject\milk10k\images\ISIC_5451038.jpg
1,D:\mlproject\milk10k\images\ISIC_5452534.jpg
1,D:\mlproject\milk10k\images\ISIC_5452980.jpg
1,D:\mlproject\milk10k\images\ISIC_5455211.jpg
0,D:\mlproject\milk10k\images\ISIC_5456124.jpg
1,D:\mlproject\milk10k\images\ISIC_5456265.jpg
0,D:\mlproject\milk10k\images\ISIC_5457545.jpg
0,D:\mlproject\milk10k\images\ISIC_5459597.jpg
0,D:\mlproject\milk10k\images\ISIC_5460617.jpg
1,D:\mlproject\milk10k\images\ISIC_5461210.jpg
1,D:\mlproject\milk10k\images\ISIC_5462275.jpg
1,D:\mlproject\milk10k\images\ISIC_5463407.jpg
1,D:\mlproject\milk10k\images\ISIC_5466262.jpg
1,D:\mlproject\milk10k\images\ISIC_5466448.jpg
1,D:\mlproject\milk10k\images\ISIC_5466692.jpg
1,D:\mlproject\milk10k\images\ISIC_5466838.jpg
1,D:\mlproject\milk10k\images\ISIC_5467966.jpg
1,D:\mlproject\milk10k\images\ISIC_5469285.jpg
1,D:\mlproject\milk10k\images\ISIC_5469861.jpg
0,D:\mlproject\milk10k\images\ISIC_5471903.jpg
1,D:\mlproject\milk10k\images\ISIC_5472264.jpg
0,D:\mlproject\milk10k\images\ISIC_5474962.jpg
1,D:\mlproject\milk10k\images\ISIC_5475497.jpg
0,D:\mlproject\milk10k\images\ISIC_5475721.jpg
1,D:\mlproject\milk10k\images\ISIC_5476166.jpg
1,D:\mlproject\milk10k\images\ISIC_5478943.jpg
0,D:\mlproject\milk10k\images\ISIC_5479076.jpg
1,D:\mlproject\milk10k\images\ISIC_5480309.jpg
1,D:\mlproject\milk10k\images\ISIC_5481679.jpg
1,D:\mlproject\milk10k\images\ISIC_5483293.jpg
0,D:\mlproject\milk10k\images\ISIC_5483404.jpg
1,D:\mlproject\milk10k\images\ISIC_5483548.jpg
1,D:\mlproject\milk10k\images\ISIC_5483736.jpg
1,D:\mlproject\milk10k\images\ISIC_5484742.jpg
0,D:\mlproject\milk10k\images\ISIC_5488940.jpg
0,D:\mlproject\milk10k\images\ISIC_5489979.jpg
1,D:\mlproject\milk10k\images\ISIC_5491732.jpg
1,D:\mlproject\milk10k\images\ISIC_5492973.jpg
1,D:\mlproject\milk10k\images\ISIC_5493878.jpg
1,D:\mlproject\milk10k\images\ISIC_5493908.jpg
1,D:\mlproject\milk10k\images\ISIC_5494355.jpg
1,D:\mlproject\milk10k\images\ISIC_5494529.jpg
0,D:\mlproject\milk10k\images\ISIC_5494556.jpg
1,D:\mlproject\milk10k\images\ISIC_5494808.jpg
1,D:\mlproject\milk10k\images\ISIC_5495313.jpg
1,D:\mlproject\milk10k\images\ISIC_5498094.jpg
1,D:\mlproject\milk10k\images\ISIC_5498605.jpg
1,D:\mlproject\milk10k\images\ISIC_5499900.jpg
1,D:\mlproject\milk10k\images\ISIC_5499953.jpg
1,D:\mlproject\milk10k\images\ISIC_5501232.jpg
1,D:\mlproject\milk10k\images\ISIC_5501634.jpg
1,D:\mlproject\milk10k\images\ISIC_5503156.jpg
1,D:\mlproject\milk10k\images\ISIC_5503515.jpg
0,D:\mlproject\milk10k\images\ISIC_5508754.jpg
1,D:\mlproject\milk10k\images\ISIC_5509679.jpg
0,D:\mlproject\milk10k\images\ISIC_5509823.jpg
1,D:\mlproject\milk10k\images\ISIC_5510526.jpg
1,D:\mlproject\milk10k\images\ISIC_5511054.jpg
0,D:\mlproject\milk10k\images\ISIC_5511326.jpg
1,D:\mlproject\milk10k\images\ISIC_5511950.jpg
0,D:\mlproject\milk10k\images\ISIC_5512440.jpg
1,D:\mlproject\milk10k\images\ISIC_5513367.jpg
1,D:\mlproject\milk10k\images\ISIC_5513734.jpg
1,D:\mlproject\milk10k\images\ISIC_5514135.jpg
0,D:\mlproject\milk10k\images\ISIC_5517161.jpg
1,D:\mlproject\milk10k\images\ISIC_5517500.jpg
1,D:\mlproject\milk10k\images\ISIC_5517639.jpg
0,D:\mlproject\milk10k\images\ISIC_5518035.jpg
0,D:\mlproject\milk10k\images\ISIC_5518449.jpg
0,D:\mlproject\milk10k\images\ISIC_5519093.jpg
1,D:\mlproject\milk10k\images\ISIC_5520243.jpg
0,D:\mlproject\milk10k\images\ISIC_5521398.jpg
0,D:\mlproject\milk10k\images\ISIC_5521729.jpg
1,D:\mlproject\milk10k\images\ISIC_5527533.jpg
1,D:\mlproject\milk10k\images\ISIC_5527895.jpg
1,D:\mlproject\milk10k\images\ISIC_5528057.jpg
1,D:\mlproject\milk10k\images\ISIC_5529151.jpg
0,D:\mlproject\milk10k\images\ISIC_5529223.jpg
1,D:\mlproject\milk10k\images\ISIC_5531874.jpg
1,D:\mlproject\milk10k\images\ISIC_5533850.jpg
0,D:\mlproject\milk10k\images\ISIC_5534471.jpg
1,D:\mlproject\milk10k\images\ISIC_5536536.jpg
0,D:\mlproject\milk10k\images\ISIC_5539676.jpg
1,D:\mlproject\milk10k\images\ISIC_5539918.jpg
1,D:\mlproject\milk10k\images\ISIC_5541499.jpg
1,D:\mlproject\milk10k\images\ISIC_5542359.jpg
0,D:\mlproject\milk10k\images\ISIC_5542563.jpg
1,D:\mlproject\milk10k\images\ISIC_5542664.jpg
1,D:\mlproject\milk10k\images\ISIC_5543636.jpg
0,D:\mlproject\milk10k\images\ISIC_5543919.jpg
1,D:\mlproject\milk10k\images\ISIC_5547547.jpg
1,D:\mlproject\milk10k\images\ISIC_5548095.jpg
0,D:\mlproject\milk10k\images\ISIC_5550212.jpg
1,D:\mlproject\milk10k\images\ISIC_5552185.jpg
1,D:\mlproject\milk10k\images\ISIC_5552359.jpg
0,D:\mlproject\milk10k\images\ISIC_5552683.jpg
1,D:\mlproject\milk10k\images\ISIC_5553297.jpg
1,D:\mlproject\milk10k\images\ISIC_5553426.jpg
1,D:\mlproject\milk10k\images\ISIC_5553849.jpg
0,D:\mlproject\milk10k\images\ISIC_5554081.jpg
1,D:\mlproject\milk10k\images\ISIC_5554902.jpg
1,D:\mlproject\milk10k\images\ISIC_5555712.jpg
1,D:\mlproject\milk10k\images\ISIC_5558301.jpg
1,D:\mlproject\milk10k\images\ISIC_5558490.jpg
1,D:\mlproject\milk10k\images\ISIC_5559099.jpg
0,D:\mlproject\milk10k\images\ISIC_5559799.jpg
0,D:\mlproject\milk10k\images\ISIC_5562336.jpg
0,D:\mlproject\milk10k\images\ISIC_5562574.jpg
1,D:\mlproject\milk10k\images\ISIC_5564663.jpg
1,D:\mlproject\milk10k\images\ISIC_5564889.jpg
1,D:\mlproject\milk10k\images\ISIC_5566200.jpg
1,D:\mlproject\milk10k\images\ISIC_5566320.jpg
1,D:\mlproject\milk10k\images\ISIC_5566852.jpg
0,D:\mlproject\milk10k\images\ISIC_5567558.jpg
1,D:\mlproject\milk10k\images\ISIC_5567599.jpg
1,D:\mlproject\milk10k\images\ISIC_5569473.jpg
0,D:\mlproject\milk10k\images\ISIC_5570317.jpg
0,D:\mlproject\milk10k\images\ISIC_5570534.jpg
0,D:\mlproject\milk10k\images\ISIC_5574831.jpg
1,D:\mlproject\milk10k\images\ISIC_5579782.jpg
1,D:\mlproject\milk10k\images\ISIC_5580645.jpg
0,D:\mlproject\milk10k\images\ISIC_5584851.jpg
1,D:\mlproject\milk10k\images\ISIC_5584967.jpg
1,D:\mlproject\milk10k\images\ISIC_5585397.jpg
0,D:\mlproject\milk10k\images\ISIC_5587236.jpg
0,D:\mlproject\milk10k\images\ISIC_5588619.jpg
0,D:\mlproject\milk10k\images\ISIC_5588711.jpg
0,D:\mlproject\milk10k\images\ISIC_5592478.jpg
1,D:\mlproject\milk10k\images\ISIC_5594942.jpg
1,D:\mlproject\milk10k\images\ISIC_5595298.jpg
0,D:\mlproject\milk10k\images\ISIC_5596458.jpg
1,D:\mlproject\milk10k\images\ISIC_5597278.jpg
1,D:\mlproject\milk10k\images\ISIC_5597408.jpg
1,D:\mlproject\milk10k\images\ISIC_5597650.jpg
1,D:\mlproject\milk10k\images\ISIC_5602394.jpg
1,D:\mlproject\milk10k\images\ISIC_5602590.jpg
0,D:\mlproject\milk10k\images\ISIC_5602626.jpg
0,D:\mlproject\milk10k\images\ISIC_5602759.jpg
1,D:\mlproject\milk10k\images\ISIC_5604357.jpg
1,D:\mlproject\milk10k\images\ISIC_5605119.jpg
1,D:\mlproject\milk10k\images\ISIC_5605406.jpg
1,D:\mlproject\milk10k\images\ISIC_5605573.jpg
1,D:\mlproject\milk10k\images\ISIC_5607139.jpg
0,D:\mlproject\milk10k\images\ISIC_5607257.jpg
1,D:\mlproject\milk10k\images\ISIC_5607559.jpg
1,D:\mlproject\milk10k\images\ISIC_5607642.jpg
0,D:\mlproject\milk10k\images\ISIC_5607974.jpg
1,D:\mlproject\milk10k\images\ISIC_5609956.jpg
1,D:\mlproject\milk10k\images\ISIC_5610942.jpg
0,D:\mlproject\milk10k\images\ISIC_5612498.jpg
1,D:\mlproject\milk10k\images\ISIC_5612751.jpg
1,D:\mlproject\milk10k\images\ISIC_5614068.jpg
1,D:\mlproject\milk10k\images\ISIC_5614863.jpg
1,D:\mlproject\milk10k\images\ISIC_5616230.jpg
1,D:\mlproject\milk10k\images\ISIC_5620414.jpg
1,D:\mlproject\milk10k\images\ISIC_5620416.jpg
1,D:\mlproject\milk10k\images\ISIC_5620717.jpg
0,D:\mlproject\milk10k\images\ISIC_5622324.jpg
1,D:\mlproject\milk10k\images\ISIC_5622862.jpg
1,D:\mlproject\milk10k\images\ISIC_5624559.jpg
0,D:\mlproject\milk10k\images\ISIC_5625173.jpg
1,D:\mlproject\milk10k\images\ISIC_5626843.jpg
1,D:\mlproject\milk10k\images\ISIC_5627117.jpg
1,D:\mlproject\milk10k\images\ISIC_5628874.jpg
1,D:\mlproject\milk10k\images\ISIC_5629148.jpg
1,D:\mlproject\milk10k\images\ISIC_5629312.jpg
1,D:\mlproject\milk10k\images\ISIC_5630379.jpg
1,D:\mlproject\milk10k\images\ISIC_5632058.jpg
1,D:\mlproject\milk10k\images\ISIC_5632079.jpg
0,D:\mlproject\milk10k\images\ISIC_5633193.jpg
1,D:\mlproject\milk10k\images\ISIC_5634198.jpg
1,D:\mlproject\milk10k\images\ISIC_5634823.jpg
0,D:\mlproject\milk10k\images\ISIC_5636046.jpg
1,D:\mlproject\milk10k\images\ISIC_5638742.jpg
1,D:\mlproject\milk10k\images\ISIC_5638800.jpg
0,D:\mlproject\milk10k\images\ISIC_5640000.jpg
1,D:\mlproject\milk10k\images\ISIC_5641672.jpg
1,D:\mlproject\milk10k\images\ISIC_5642029.jpg
0,D:\mlproject\milk10k\images\ISIC_5642271.jpg
1,D:\mlproject\milk10k\images\ISIC_5643199.jpg
0,D:\mlproject\milk10k\images\ISIC_5643547.jpg
1,D:\mlproject\milk10k\images\ISIC_5644081.jpg
1,D:\mlproject\milk10k\images\ISIC_5645178.jpg
0,D:\mlproject\milk10k\images\ISIC_5645559.jpg
0,D:\mlproject\milk10k\images\ISIC_5647228.jpg
0,D:\mlproject\milk10k\images\ISIC_5647684.jpg
1,D:\mlproject\milk10k\images\ISIC_5648144.jpg
1,D:\mlproject\milk10k\images\ISIC_5648712.jpg
0,D:\mlproject\milk10k\images\ISIC_5649480.jpg
1,D:\mlproject\milk10k\images\ISIC_5649736.jpg
1,D:\mlproject\milk10k\images\ISIC_5651049.jpg
1,D:\mlproject\milk10k\images\ISIC_5653892.jpg
1,D:\mlproject\milk10k\images\ISIC_5655170.jpg
1,D:\mlproject\milk10k\images\ISIC_5655393.jpg
1,D:\mlproject\milk10k\images\ISIC_5656373.jpg
0,D:\mlproject\milk10k\images\ISIC_5657135.jpg
1,D:\mlproject\milk10k\images\ISIC_5657346.jpg
1,D:\mlproject\milk10k\images\ISIC_5657666.jpg
0,D:\mlproject\milk10k\images\ISIC_5659142.jpg
1,D:\mlproject\milk10k\images\ISIC_5659521.jpg
0,D:\mlproject\milk10k\images\ISIC_5660553.jpg
1,D:\mlproject\milk10k\images\ISIC_5660758.jpg
1,D:\mlproject\milk10k\images\ISIC_5661142.jpg
0,D:\mlproject\milk10k\images\ISIC_5661673.jpg
1,D:\mlproject\milk10k\images\ISIC_5662432.jpg
1,D:\mlproject\milk10k\images\ISIC_5663141.jpg
0,D:\mlproject\milk10k\images\ISIC_5664212.jpg
0,D:\mlproject\milk10k\images\ISIC_5664395.jpg
0,D:\mlproject\milk10k\images\ISIC_5665171.jpg
1,D:\mlproject\milk10k\images\ISIC_5665189.jpg
1,D:\mlproject\milk10k\images\ISIC_5666984.jpg
1,D:\mlproject\milk10k\images\ISIC_5667513.jpg
1,D:\mlproject\milk10k\images\ISIC_5667703.jpg
1,D:\mlproject\milk10k\images\ISIC_5667730.jpg
1,D:\mlproject\milk10k\images\ISIC_5671011.jpg
1,D:\mlproject\milk10k\images\ISIC_5671567.jpg
1,D:\mlproject\milk10k\images\ISIC_5674733.jpg
0,D:\mlproject\milk10k\images\ISIC_5675115.jpg
1,D:\mlproject\milk10k\images\ISIC_5675875.jpg
1,D:\mlproject\milk10k\images\ISIC_5676014.jpg
1,D:\mlproject\milk10k\images\ISIC_5678147.jpg
1,D:\mlproject\milk10k\images\ISIC_5678929.jpg
1,D:\mlproject\milk10k\images\ISIC_5679759.jpg
0,D:\mlproject\milk10k\images\ISIC_5680223.jpg
1,D:\mlproject\milk10k\images\ISIC_5680960.jpg
1,D:\mlproject\milk10k\images\ISIC_5681371.jpg
1,D:\mlproject\milk10k\images\ISIC_5681698.jpg
1,D:\mlproject\milk10k\images\ISIC_5682266.jpg
1,D:\mlproject\milk10k\images\ISIC_5683123.jpg
1,D:\mlproject\milk10k\images\ISIC_5685120.jpg
1,D:\mlproject\milk10k\images\ISIC_5686620.jpg
1,D:\mlproject\milk10k\images\ISIC_5686692.jpg
1,D:\mlproject\milk10k\images\ISIC_5686739.jpg
1,D:\mlproject\milk10k\images\ISIC_5688333.jpg
1,D:\mlproject\milk10k\images\ISIC_5688654.jpg
1,D:\mlproject\milk10k\images\ISIC_5689234.jpg
1,D:\mlproject\milk10k\images\ISIC_5689912.jpg
1,D:\mlproject\milk10k\images\ISIC_5691487.jpg
1,D:\mlproject\milk10k\images\ISIC_5693691.jpg
0,D:\mlproject\milk10k\images\ISIC_5695123.jpg
1,D:\mlproject\milk10k\images\ISIC_5696217.jpg
0,D:\mlproject\milk10k\images\ISIC_5696393.jpg
1,D:\mlproject\milk10k\images\ISIC_5696465.jpg
1,D:\mlproject\milk10k\images\ISIC_5698613.jpg
1,D:\mlproject\milk10k\images\ISIC_5699349.jpg
0,D:\mlproject\milk10k\images\ISIC_5701696.jpg
1,D:\mlproject\milk10k\images\ISIC_5701708.jpg
1,D:\mlproject\milk10k\images\ISIC_5702669.jpg
1,D:\mlproject\milk10k\images\ISIC_5703250.jpg
1,D:\mlproject\milk10k\images\ISIC_5703946.jpg
1,D:\mlproject\milk10k\images\ISIC_5706380.jpg
0,D:\mlproject\milk10k\images\ISIC_5706764.jpg
1,D:\mlproject\milk10k\images\ISIC_5706903.jpg
1,D:\mlproject\milk10k\images\ISIC_5707338.jpg
0,D:\mlproject\milk10k\images\ISIC_5707695.jpg
0,D:\mlproject\milk10k\images\ISIC_5708137.jpg
1,D:\mlproject\milk10k\images\ISIC_5709229.jpg
1,D:\mlproject\milk10k\images\ISIC_5709448.jpg
1,D:\mlproject\milk10k\images\ISIC_5711226.jpg
1,D:\mlproject\milk10k\images\ISIC_5711940.jpg
0,D:\mlproject\milk10k\images\ISIC_5713218.jpg
1,D:\mlproject\milk10k\images\ISIC_5714213.jpg
0,D:\mlproject\milk10k\images\ISIC_5714368.jpg
1,D:\mlproject\milk10k\images\ISIC_5714567.jpg
1,D:\mlproject\milk10k\images\ISIC_5714835.jpg
1,D:\mlproject\milk10k\images\ISIC_5715952.jpg
1,D:\mlproject\milk10k\images\ISIC_5715959.jpg
0,D:\mlproject\milk10k\images\ISIC_5716450.jpg
1,D:\mlproject\milk10k\images\ISIC_5719893.jpg
0,D:\mlproject\milk10k\images\ISIC_5720812.jpg
0,D:\mlproject\milk10k\images\ISIC_5721106.jpg
1,D:\mlproject\milk10k\images\ISIC_5721122.jpg
0,D:\mlproject\milk10k\images\ISIC_5721420.jpg
1,D:\mlproject\milk10k\images\ISIC_5722425.jpg
1,D:\mlproject\milk10k\images\ISIC_5722582.jpg
1,D:\mlproject\milk10k\images\ISIC_5723091.jpg
1,D:\mlproject\milk10k\images\ISIC_5725725.jpg
1,D:\mlproject\milk10k\images\ISIC_5728005.jpg
0,D:\mlproject\milk10k\images\ISIC_5728052.jpg
0,D:\mlproject\milk10k\images\ISIC_5728121.jpg
0,D:\mlproject\milk10k\images\ISIC_5728294.jpg
0,D:\mlproject\milk10k\images\ISIC_5728378.jpg
0,D:\mlproject\milk10k\images\ISIC_5729101.jpg
1,D:\mlproject\milk10k\images\ISIC_5731785.jpg
1,D:\mlproject\milk10k\images\ISIC_5736506.jpg
1,D:\mlproject\milk10k\images\ISIC_5737122.jpg
1,D:\mlproject\milk10k\images\ISIC_5739264.jpg
1,D:\mlproject\milk10k\images\ISIC_5739546.jpg
1,D:\mlproject\milk10k\images\ISIC_5741122.jpg
1,D:\mlproject\milk10k\images\ISIC_5743197.jpg
0,D:\mlproject\milk10k\images\ISIC_5744011.jpg
1,D:\mlproject\milk10k\images\ISIC_5744822.jpg
1,D:\mlproject\milk10k\images\ISIC_5744902.jpg
0,D:\mlproject\milk10k\images\ISIC_5745120.jpg
1,D:\mlproject\milk10k\images\ISIC_5745126.jpg
0,D:\mlproject\milk10k\images\ISIC_5745809.jpg
0,D:\mlproject\milk10k\images\ISIC_5745824.jpg
1,D:\mlproject\milk10k\images\ISIC_5746261.jpg
1,D:\mlproject\milk10k\images\ISIC_5748062.jpg
1,D:\mlproject\milk10k\images\ISIC_5748990.jpg
1,D:\mlproject\milk10k\images\ISIC_5753091.jpg
0,D:\mlproject\milk10k\images\ISIC_5754710.jpg
0,D:\mlproject\milk10k\images\ISIC_5756614.jpg
1,D:\mlproject\milk10k\images\ISIC_5756622.jpg
1,D:\mlproject\milk10k\images\ISIC_5759990.jpg
1,D:\mlproject\milk10k\images\ISIC_5760018.jpg
1,D:\mlproject\milk10k\images\ISIC_5761443.jpg
1,D:\mlproject\milk10k\images\ISIC_5761656.jpg
1,D:\mlproject\milk10k\images\ISIC_5761793.jpg
1,D:\mlproject\milk10k\images\ISIC_5761944.jpg
1,D:\mlproject\milk10k\images\ISIC_5763228.jpg
1,D:\mlproject\milk10k\images\ISIC_5763649.jpg
1,D:\mlproject\milk10k\images\ISIC_5765413.jpg
0,D:\mlproject\milk10k\images\ISIC_5765489.jpg
0,D:\mlproject\milk10k\images\ISIC_5766012.jpg
0,D:\mlproject\milk10k\images\ISIC_5766792.jpg
0,D:\mlproject\milk10k\images\ISIC_5766997.jpg
0,D:\mlproject\milk10k\images\ISIC_5767646.jpg
0,D:\mlproject\milk10k\images\ISIC_5767870.jpg
1,D:\mlproject\milk10k\images\ISIC_5770369.jpg
1,D:\mlproject\milk10k\images\ISIC_5772488.jpg
1,D:\mlproject\milk10k\images\ISIC_5773512.jpg
1,D:\mlproject\milk10k\images\ISIC_5775199.jpg
1,D:\mlproject\milk10k\images\ISIC_5776632.jpg
0,D:\mlproject\milk10k\images\ISIC_5777376.jpg
1,D:\mlproject\milk10k\images\ISIC_5777416.jpg
1,D:\mlproject\milk10k\images\ISIC_5778156.jpg
0,D:\mlproject\milk10k\images\ISIC_5778552.jpg
1,D:\mlproject\milk10k\images\ISIC_5780488.jpg
0,D:\mlproject\milk10k\images\ISIC_5780905.jpg
0,D:\mlproject\milk10k\images\ISIC_5782959.jpg
1,D:\mlproject\milk10k\images\ISIC_5783163.jpg
1,D:\mlproject\milk10k\images\ISIC_5783892.jpg
1,D:\mlproject\milk10k\images\ISIC_5784227.jpg
1,D:\mlproject\milk10k\images\ISIC_5785000.jpg
1,D:\mlproject\milk10k\images\ISIC_5785135.jpg
1,D:\mlproject\milk10k\images\ISIC_5785962.jpg
1,D:\mlproject\milk10k\images\ISIC_5787263.jpg
0,D:\mlproject\milk10k\images\ISIC_5787657.jpg
1,D:\mlproject\milk10k\images\ISIC_5787999.jpg
0,D:\mlproject\milk10k\images\ISIC_5788717.jpg
0,D:\mlproject\milk10k\images\ISIC_5788932.jpg
1,D:\mlproject\milk10k\images\ISIC_5790117.jpg
1,D:\mlproject\milk10k\images\ISIC_5792555.jpg
1,D:\mlproject\milk10k\images\ISIC_5792872.jpg
1,D:\mlproject\milk10k\images\ISIC_5793548.jpg
0,D:\mlproject\milk10k\images\ISIC_5794441.jpg
1,D:\mlproject\milk10k\images\ISIC_5795242.jpg
1,D:\mlproject\milk10k\images\ISIC_5795871.jpg
0,D:\mlproject\milk10k\images\ISIC_5796545.jpg
0,D:\mlproject\milk10k\images\ISIC_5798282.jpg
0,D:\mlproject\milk10k\images\ISIC_5798737.jpg
0,D:\mlproject\milk10k\images\ISIC_5800499.jpg
0,D:\mlproject\milk10k\images\ISIC_5801703.jpg
1,D:\mlproject\milk10k\images\ISIC_5802479.jpg
1,D:\mlproject\milk10k\images\ISIC_5803437.jpg
1,D:\mlproject\milk10k\images\ISIC_5804154.jpg
1,D:\mlproject\milk10k\images\ISIC_5804522.jpg
1,D:\mlproject\milk10k\images\ISIC_5804674.jpg
0,D:\mlproject\milk10k\images\ISIC_5806581.jpg
1,D:\mlproject\milk10k\images\ISIC_5807024.jpg
1,D:\mlproject\milk10k\images\ISIC_5811144.jpg
0,D:\mlproject\milk10k\images\ISIC_5813817.jpg
1,D:\mlproject\milk10k\images\ISIC_5814193.jpg
1,D:\mlproject\milk10k\images\ISIC_5814633.jpg
0,D:\mlproject\milk10k\images\ISIC_5817638.jpg
1,D:\mlproject\milk10k\images\ISIC_5817907.jpg
0,D:\mlproject\milk10k\images\ISIC_5818083.jpg
1,D:\mlproject\milk10k\images\ISIC_5819591.jpg
0,D:\mlproject\milk10k\images\ISIC_5820253.jpg
1,D:\mlproject\milk10k\images\ISIC_5821583.jpg
1,D:\mlproject\milk10k\images\ISIC_5822186.jpg
0,D:\mlproject\milk10k\images\ISIC_5823053.jpg
1,D:\mlproject\milk10k\images\ISIC_5824457.jpg
0,D:\mlproject\milk10k\images\ISIC_5825703.jpg
0,D:\mlproject\milk10k\images\ISIC_5826859.jpg
1,D:\mlproject\milk10k\images\ISIC_5826969.jpg
1,D:\mlproject\milk10k\images\ISIC_5828606.jpg
1,D:\mlproject\milk10k\images\ISIC_5829304.jpg
0,D:\mlproject\milk10k\images\ISIC_5829840.jpg
0,D:\mlproject\milk10k\images\ISIC_5830124.jpg
0,D:\mlproject\milk10k\images\ISIC_5830376.jpg
0,D:\mlproject\milk10k\images\ISIC_5831158.jpg
1,D:\mlproject\milk10k\images\ISIC_5832081.jpg
1,D:\mlproject\milk10k\images\ISIC_5833236.jpg
1,D:\mlproject\milk10k\images\ISIC_5833579.jpg
1,D:\mlproject\milk10k\images\ISIC_5833727.jpg
1,D:\mlproject\milk10k\images\ISIC_5834421.jpg
1,D:\mlproject\milk10k\images\ISIC_5835110.jpg
0,D:\mlproject\milk10k\images\ISIC_5835836.jpg
1,D:\mlproject\milk10k\images\ISIC_5835958.jpg
0,D:\mlproject\milk10k\images\ISIC_5836006.jpg
